"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,35430.00,148.00,114.00,451.00,257.00,473.00,97.00,81.00,"Delta Air Lines Inc.","DL","BGR","PHL",7,"715",1,1990,1,2,1,"F",
0.00,2.00,50680.00,216.00,64.00,2316.00,700.00,109.00,77.00,53.00,"United Air Lines Inc.","UA","BGR","PWM",7,"710",1,1990,1,2,1,"F",
0.00,2.00,126080.00,408.00,353.00,644.00,45.00,134.00,113.00,78.00,"Delta Air Lines Inc.","DL","BHM","ATL",6,"625",1,1990,1,2,1,"F",
0.00,1.00,75717.00,257.00,242.00,4694.00,0.00,134.00,47.00,34.00,"Eastern Air Lines Inc.","EA","BHM","ATL",6,"690",1,1990,1,2,1,"F",
0.00,1.00,25200.00,99.00,0.00,0.00,0.00,177.00,88.00,47.00,"Eastern Air Lines Inc.","EA","BHM","BNA",6,"640",1,1990,1,2,1,"F",
0.00,3.00,106500.00,426.00,113.00,103.00,14716.00,396.00,228.00,184.00,"Delta Air Lines Inc.","DL","BHM","CVG",6,"655",1,1990,1,2,1,"F",
0.00,2.00,52310.00,214.00,58.00,648.00,252.00,597.00,230.00,188.00,"Delta Air Lines Inc.","DL","BHM","DFW",6,"620",1,1990,1,2,2,"F",
0.00,1.00,25450.00,100.00,12.00,0.00,301.00,625.00,91.00,78.00,"Northwest Airlines Inc.","NW","BHM","DTW",6,"640",1,1990,1,2,2,"F",
0.00,1.00,35500.00,142.00,74.00,200.00,2045.00,562.00,103.00,86.00,"Delta Air Lines Inc.","DL","BHM","IAH",6,"655",1,1990,1,2,2,"F",
0.00,1.00,25450.00,100.00,99.00,0.00,0.00,661.00,110.00,100.00,"Northwest Airlines Inc.","NW","BHM","MIA",6,"640",1,1990,1,2,2,"F",
0.00,1.00,26740.00,109.00,109.00,0.00,1568.00,321.00,73.00,61.00,"United Air Lines Inc.","UA","BHM","MSY",6,"620",1,1990,1,2,1,"F",
0.00,1.00,25200.00,99.00,67.00,0.00,1836.00,639.00,90.00,80.00,"Eastern Air Lines Inc.","EA","BHM","ORF",6,"640",1,1990,1,2,2,"F",
0.00,1.00,25200.00,99.00,0.00,0.00,0.00,214.00,45.00,35.00,"Eastern Air Lines Inc.","EA","BHM","PNS",6,"640",1,1990,1,2,1,"F",
0.00,1.00,36252.00,149.00,79.00,0.00,210.00,410.00,86.00,75.00,"Eastern Air Lines Inc.","EA","BHM","STL",7,"715",1,1990,1,2,1,"F",
0.00,1.00,14700.00,63.00,29.00,0.00,588.00,221.00,93.00,84.00,"US Airways Inc.","US","BHM","TYS",6,"602",1,1990,1,2,1,"F",
0.00,2.00,74920.00,294.00,89.00,0.00,2318.00,457.00,168.00,139.00,"United Air Lines Inc.","UA","BIL","DEN",7,"715",1,1990,1,2,1,"F",
0.00,2.00,74920.00,294.00,42.00,513.00,3405.00,177.00,82.00,62.00,"United Air Lines Inc.","UA","BIL","GTF",7,"715",1,1990,1,2,1,"F",
0.00,1.00,31800.00,128.00,111.00,0.00,0.00,664.00,113.00,98.00,"United Air Lines Inc.","UA","BIL","SEA",6,"619",1,1990,1,2,2,"F",
0.00,2.00,77960.00,292.00,240.00,1081.00,2675.00,664.00,262.00,235.00,"Northwest Airlines Inc.","NW","BIL","SEA",7,"715",1,1990,1,2,2,"F",
0.00,1.00,31824.00,128.00,47.00,135.00,0.00,1047.00,137.00,126.00,"US Airways Inc.","US","BLI","LAX",6,"619",1,1990,1,2,3,"F",
0.00,1.00,34605.00,135.00,9.00,0.00,0.00,1048.00,154.00,138.00,"Alaska Airlines Inc.","AS","BLI","ONT",6,"655",1,1990,1,2,3,"F",
0.00,1.00,32824.00,128.00,16.00,0.00,30.00,2132.00,272.00,254.00,"US Airways Inc.","US","BLI","PIT",6,"619",1,1990,1,2,5,"F",
0.00,1.00,20464.00,81.00,20.00,50.00,0.00,94.00,30.00,20.00,"US Airways Inc.","US","BLI","SEA",8,"867",1,1990,1,2,1,"F",
0.00,2.00,63648.00,256.00,91.00,0.00,0.00,771.00,229.00,209.00,"US Airways Inc.","US","BLI","SFO",6,"619",1,1990,1,2,2,"F",
0.00,1.00,48135.00,187.00,111.00,4.00,182.00,214.00,107.00,81.00,"Delta Air Lines Inc.","DL","BNA","ATL",6,"622",1,1990,1,2,1,"F",
0.00,1.00,75717.00,257.00,150.00,12182.00,196.00,214.00,70.00,54.00,"Eastern Air Lines Inc.","EA","BNA","ATL",6,"690",1,1990,1,2,1,"F",
0.00,1.00,26740.00,109.00,88.00,100.00,53.00,214.00,66.00,47.00,"United Air Lines Inc.","UA","BNA","ATL",6,"620",1,1990,1,2,1,"F",
0.00,3.00,105804.00,447.00,341.00,0.00,1231.00,214.00,202.00,133.00,"Eastern Air Lines Inc.","EA","BNA","ATL",7,"715",1,1990,1,2,1,"F",
0.00,1.00,47425.00,185.00,176.00,0.00,1042.00,214.00,86.00,58.00,"Eastern Air Lines Inc.","EA","BNA","ATL",6,"622",1,1990,1,2,1,"F",
0.00,3.00,111700.00,444.00,307.00,440.00,2952.00,214.00,204.00,160.00,"Delta Air Lines Inc.","DL","BNA","ATL",7,"715",1,1990,1,2,1,"F",
0.00,1.00,25200.00,99.00,33.00,0.00,0.00,177.00,44.00,33.00,"Eastern Air Lines Inc.","EA","BNA","BHM",6,"640",1,1990,1,2,1,"F",
