"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,36252.00,149.00,136.00,0.00,1454.00,692.00,109.00,102.00,"Eastern Air Lines Inc.","EA","ABE","ATL",7,"715",1,1990,2,6,2,"F",
0.00,2.00,12800.00,60.00,0.00,0.00,0.00,50.00,102.00,70.00,"Westair Airlines Inc.","OE","ABE","AVP",4,"461",1,1990,2,6,1,"F",
0.00,1.00,25200.00,99.00,35.00,0.00,13.00,82.00,52.00,30.00,"Eastern Air Lines Inc.","EA","ABE","LGA",6,"640",1,1990,2,6,1,"F",
0.00,1.00,25340.00,108.00,78.00,0.00,75.00,82.00,96.00,28.00,"United Air Lines Inc.","UA","ABE","LGA",7,"710",1,1990,2,6,1,"F",
0.00,1.00,48210.00,184.00,71.00,81.00,3241.00,82.00,41.00,21.00,"Northwest Airlines Inc.","NW","ABE","LGA",6,"622",1,1990,2,6,1,"F",
0.00,1.00,25200.00,99.00,84.00,380.00,101.00,55.00,29.00,19.00,"Eastern Air Lines Inc.","EA","ABE","PHL",6,"640",1,1990,2,6,1,"F",
0.00,1.00,23850.00,103.00,35.00,0.00,0.00,55.00,30.00,19.00,"US Airways Inc.","US","ABE","PHL",6,"603",1,1990,2,6,1,"F",
0.00,1.00,37638.00,146.00,116.00,0.00,7.00,55.00,43.00,28.00,"US Airways Inc.","US","ABE","PHL",6,"617",1,1990,2,6,1,"F",
0.00,1.00,23250.00,103.00,90.00,0.00,133.00,253.00,60.00,48.00,"US Airways Inc.","US","ABE","PIT",6,"603",1,1990,2,6,1,"F",
0.00,1.00,42000.00,149.00,128.00,0.00,318.00,613.00,114.00,91.00,"Continental Air Lines Inc.","CO","ABQ","AUS",7,"715",1,1990,2,6,2,"F",
0.00,1.00,32824.00,128.00,123.00,0.00,2.00,1427.00,244.00,217.00,"US Airways Inc.","US","ABQ","CAK",6,"619",1,1990,2,6,3,"F",
0.00,1.00,42000.00,149.00,65.00,64.00,2.00,339.00,68.00,52.00,"Continental Air Lines Inc.","CO","ABQ","DEN",7,"715",1,1990,2,6,1,"F",
0.00,1.00,32824.00,128.00,35.00,10.00,156.00,677.00,113.00,97.00,"US Airways Inc.","US","ABQ","LAX",6,"619",1,1990,2,6,2,"F",
0.00,2.00,63648.00,256.00,242.00,0.00,23.00,717.00,219.00,185.00,"US Airways Inc.","US","ABQ","MCI",6,"619",1,1990,2,6,2,"F",
0.00,1.00,34436.00,149.00,144.00,0.00,358.00,609.00,95.00,79.00,"Continental Air Lines Inc.","CO","ABQ","SAT",7,"715",1,1990,2,6,2,"F",
0.00,1.00,28880.00,122.00,121.00,0.00,0.00,321.00,84.00,72.00,"America West Airlines Inc.","HP","ABQ","TUS",6,"620",1,1990,2,6,1,"F",
0.00,1.00,3300.00,19.00,10.00,0.00,0.00,250.00,95.00,85.00,"Westair Airlines Inc.","OE","ACV","SFO",4,"464",1,1990,2,6,1,"F",
0.00,1.00,6400.00,30.00,0.00,0.00,0.00,206.00,65.00,55.00,"Westair Airlines Inc.","OE","ACV","SMF",4,"461",1,1990,2,6,1,"F",
0.00,1.00,3300.00,19.00,0.00,0.00,0.00,184.00,60.00,50.00,"Westair Airlines Inc.","OE","ACV","STS",4,"464",1,1990,2,6,1,"F",
0.00,1.00,42000.00,149.00,82.00,3679.00,4393.00,46.00,44.00,30.00,"Continental Air Lines Inc.","CO","ACY","PHL",7,"715",1,1990,2,6,1,"F",
0.00,2.00,64648.00,256.00,155.00,240.00,1.00,46.00,85.00,28.00,"US Airways Inc.","US","ACY","PHL",6,"619",1,1990,2,6,1,"F",
0.00,2.00,53000.00,216.00,134.00,0.00,0.00,309.00,136.00,114.00,"US Airways Inc.","US","ACY","PIT",6,"640",1,1990,2,6,1,"F",
0.00,1.00,32824.00,128.00,61.00,0.00,0.00,309.00,65.00,49.00,"US Airways Inc.","US","ACY","PIT",6,"619",1,1990,2,6,1,"F",
0.00,1.00,18872.00,66.00,3.00,220.00,5248.00,180.00,42.00,30.00,"Reeve Aleutian Airways Inc.","RV","ADK","AHT",7,"711",3,1990,2,6,1,"F",
0.00,2.00,49409.00,132.00,3.00,3659.00,0.00,616.00,180.00,156.00,"Reeve Aleutian Airways Inc.","RV","ADK","CDB",7,"711",3,1990,2,6,2,"F",
0.00,1.00,26155.00,107.00,27.00,0.00,0.00,143.00,36.00,27.00,"Delta Air Lines Inc.","DL","AGS","ATL",6,"620",1,1990,2,6,1,"F",
0.00,1.00,35500.00,142.00,25.00,5.00,0.00,143.00,48.00,31.00,"Delta Air Lines Inc.","DL","AGS","ATL",6,"655",1,1990,2,6,1,"F",
0.00,1.00,34883.00,145.00,129.00,0.00,289.00,143.00,60.00,42.00,"Pan American World Airways (1)","PA","AGS","ATL",7,"715",1,1990,2,6,1,"F",
0.00,1.00,35000.00,151.00,116.00,948.00,2941.00,140.00,37.00,23.00,"US Airways Inc.","US","AGS","CLT",7,"715",1,1990,2,6,1,"F",
0.00,1.00,26485.00,66.00,2.00,225.00,3983.00,239.00,48.00,36.00,"Reeve Aleutian Airways Inc.","RV","AHT","SYA",7,"711",3,1990,2,6,1,"F",
